"codImport";"idEntImport";"nombre";"nombre corto";"descripción";"fechaConstitucion";"nombreDireccion";"direccion";"detalleDireccion";"direccionBreve";"cp";"ciudad";"lat";"lon";"email";"Telefono";"Pagina web";"Facebook";"Twitter";"tipo";"clasificacion";"created";"tipoCTS";"tipo_space";"tipo_topic";"tipo_agent";"direccionCompleta"
"CIVICS";564;"Vivero de Iniciativas Ciudadanas";"VIC";"[VIC] Vivero de Iniciativas Ciudadanas es una plataforma  abierta, colaborativa  y orientada a promover, difundir, analizar y apoyar iniciativas y procesos críticos con ánimo propositivo de la ciudadanía, con especial incidencia en la transferencias al territorio, la ciudad y el espacio público. Observamos y cartografiamos iniciativas ciudadanas que suponen “otra forma de hacer las cosas”, incorporando nuevos conceptos, agentes e iniciativas en innovación social y estudiando su aplicabilidad a proyectos y propuestas (estudios de caso) en el ámbito de la arquitectura y lo urbano. Proponemos proyectos y estrategias o “modos de hacer” que sirvan de puente entre los diversos agentes que formamos hoy la sociedad red que estamos construyendo. Compartimos el conocimiento colectivo en diversos talleres, encuentros y foros abiertos generando vínculos actualizados en la sociedad, escuchando, estudiando y proponiendo rutas sobre situaciones concretas, que permiten reunir teoría y práctica.";;;"C/ Duque de Fernán Nuñez, 2";;;;"Madrid";"40.4117425";"-3.69835450000005";"viverodeiniciativasciudadanas@gmail.com";;"www.viveroiniciativasciudadanas.net";;"@desdevic";"Asociaciones de Vecinos";"Urbanismo";"2015-09-18 11:40:21.994482+00";"organizacion";"Centro Social";"Política y Gobernanza";"Iniciativa Ciudadana";
"CIVICS";568;"AVV Manoteras";;"Su objetivo es defender los intereses de los vecinos y vecinas del barrio. Promueve desde la celebración de las fiestas del barrio hasta diversos talleres de pintura, francés, alemán, defensa personal o pilates. También apoya el comercio justo (en su local se pueden adquirir productos) y en junio de 2015 ha inaugurado un huerto urbano en Manoteras.";;;"C/ Cuevas de Almanzora, 46";;;;"Madrid";"40.478224";"-3.65782560000002";"manoteras@avmanoteras.org";;"www.avmanoteras.org";;;"Deporte";;"2015-09-18 12:32:07.165668+00";"organizacion";"Centro Social";"Apoyo Mutuo y Cuidados";"Iniciativa Ciudadana";"C/ Mieres, 15, 28037 Madrid, España"
"CIVICS";569;"AVV San Isidro Carabanchel Bajo";;"Esta veterana entidad promovió la remodelación del barrio, un proceso gracias al cual multitud de familias que vivían en infraviviendas fueron realojadas en viviendas dignas.   ";;;"Plaza de Roger de Flor, 12";;;;"Madrid";"40.39414";"-3.73188000000005";"avcarabanchelbajo@hotmail.com";;;;;"Federación";"Ecología";"2015-09-18 12:38:38.785481+00";"organizacion";"Centro Social";"Cultura Libre";"Iniciativa Ciudadana";
"CIVICS";573;"AVV San Roque de Corralejos ";;"Asociación vecinal radicada en Corralejos, en el casco histórico de Barajas, que trabaja por la mejora de las condiciones de vida del barrio. ";;;"C/ Benisoda, 30";;;;"Madrid";"40.4664825";"-3.58746180000003";"av.sanroque30@hotmail.com";;;;;"Empresa Social";"Ecología";"2015-09-18 12:46:13.421805+00";"organizacion";"Centro Social";"Apoyo Mutuo y Cuidados";"Iniciativa Ciudadana";"C/ Milagrosa, 28011 Madrid, España"
"CIVICS";575;"AVV La Merced del Bº de Quintana";;"La asociación vecinal del barrio de Quintana organiza charlas informativas y talleres, colabora en las fiestas del barrio, trabaja por la mejora de la movilidad, de las zonas verdes, la convivencia, por la promoción del pequeño comercio, entre otras cosas";;;"C/ Elfo, 132";;;;"Madrid";"40.4364817";"-3.64410699999996";"quintana.av@gmail.com";;;"https://www.facebook.com/Asociaci%C3%B3n-Vecinal-de-Quintana-272346972882768";;"Espacio Vecinal";"Política";"2015-09-18 13:03:58.15878+00";"organizacion";"Centro Social";"Política y Gobernanza";"Iniciativa Ciudadana";"C/ Montamarta, 7, 28037 Madrid, España"
"CIVICS";579;"AVV General Ricardos";;"Asociación ubicada en el barrio de San Isidro. Mantuvo una intensa lucha contra la construcción del crematorio-tanatorio del Parque de San Isidro, luchando por la conservación de las zonas verdes del barrio. Actualmente continúa defendiendo los derechos de sus vecinos/as y promueve actividades como una Ludoteca.";;;"C/ Toboso, 52 - Bajo";;;;"Madrid";"40.3931193";"-3.72985589999996";"avgricardos@portubarrrio.org";;"http://avgricardos.blogspot.com.es/";;;"Asociaciones de Vecinos";"Urbanismo";"2015-09-18 20:46:36.529317+00";"organizacion";"Centro Social";"Política y Gobernanza";"Iniciativa Ciudadana";
"CIVICS";580;"AVV San Chinarro";;"La Asociación nació en el año 2007 con la finalidad de crear un foro de defensa de los intereses de los vecinos, fomentar la participación ciudadana y el asociacionismo como herramienta para mejorar el barrio. Trabajan por conseguir las dotaciones que Sanchinarro aún no tiene y a las que tienen derecho, como un Polideportivo o una Biblioteca pública en el Centro Cultural, entre otras muchas.";;;"C/ Niceto Alcalá Zamora, 81";;;;"Madrid";"40.498135";"-3.65563769999994";"info@avsanchinarro.org";;"www.avsanchinarro.org";"https://www.facebook.com/avsanchinarro";;"Asociaciones de Vecinos";"Urbanismo";"2015-09-19 09:56:32.573411+00";"organizacion";"Otros";"Cultura Libre";"Iniciativa Ciudadana";
"CIVICS";581;"AVV La Chimenea ";;"Fue fundada en 1978 por vecinos del barrio preocupados por los problemas que acontecían en una de las zonas más deprimidas de Madrid. Nació a raíz del proyecto de construcción de 524 viviendas en el único espacio libre que quedaba en el barrio y con la finalidad de conseguir un parque en dicho lugar. En la actualidad mantiene proyectos educativos, de apoyo a la tercera edad, pero es además una Escuela de Fútbol con más de 350 jugadores divididos en 17 equipos. ";;;"C/ Hermeregildo Bielsa, s/n";;;;"Madrid";"40.3891846";"-3.70163170000001";"informacion@avlachimenea.com";;"www.avlachimenea.com";;;"Centro Social";;"2015-09-19 13:11:01.270105+00";"colectivo";"Otros";"Apoyo Mutuo y Cuidados";"Empresa Social";"C/ Montseny, 35, 28038 Madrid, España"
"CIVICS";582;"AVV La Popular - Barrio de Bilbao";;"Vecinas y vecinos del barrio de Bilbao colaboran para mejorar las condiciones de vida de la comunidad y defender los servicios públicos (sanidad, educación...). ";;;"C/ Marcelino Roa Vázquez, 18";;;;"Madrid";"40.4273664";"-3.64328369999998";"avvlapopular@hotmail.com";;;;;"Asociaciones de Vecinos";"Urbanismo";"2015-09-21 10:48:01.743248+00";"organizacion";"Otros";"Política y Gobernanza";"Asambleas Populares, Mareas, Plataformas y Grupos de Trabajo";
"CIVICS";583;"Asoc. Cultural Deportiva Hispano Ecuatoriana de San Isidro";;"Asociación deportiva formada por vecinos de origen ecuatoriano constituida en origen para gestionar unas canchas de ecuavoley. ";;;"C/ Tercio, 7";;;;"Madrid";"40.3933167";"-3.72783430000004";"ahesanisidro@hotmail.com";;;;;"Asociaciones de Vecinos";"Urbanismo";"2015-09-23 07:59:01.886341+00";"organizacion";"Encuentro Diálogo y Corresponsabilidad";"Cultura Libre";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";585;"AVV UVA de Hortaleza";;"Esta asociación se ubica en el barrio de la UVA de Hortaleza, el último barrio de infraviviendas de la capital que cumplió en 2014 cincuenta años. Convertida en un símbolo de la lucha por la vivienda digna, en este tiempo, continúan luchando contra la desidia de la administración que  mantiene en casas prefabricadas (construidas para un periodo de entre 5 y 15 años) a decenas de familias cinco décadas después.";;;"C/ Abarzuza, 31";;;;"Madrid";"40.476181";"-3.64964659999998";"av.uvahortaleza@gmail.com";;;"https://www.facebook.com/Asociacion-de-vecinos-uva-de-Hortaleza-112069462154833/";;"Asociaciones de Vecinos";"Urbanismo";"2015-09-23 08:49:42.305654+00";"organizacion";"Otros";"Urbanismo y Patrimonio";"Asambleas Populares, Mareas, Plataformas y Grupos de Trabajo";
"CIVICS";586;"Parque Sí Chamberí";;"Comunidad de vecinos de Chamberí cuyo objetivo es que todo el espacio del tercer depósito del Canal de Isabel II se convierta en un parque; mediante manifestaciones y mesas de diálogo se pretende llegar a tal fin. ";;;"Avda. de Islas Filipinas, 42";;;;"Madrid";"40.4419214";"-3.70452920000002";;;"http://www.parquesienchamberi.org";;;"Apoyo Mutuo";"Social";"2015-09-23 09:48:03.750095+00";"colectivo";"Medios de Comunicación Vecinales";"Otra";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";587;"AVV Palomeras Bajas";;"Primera asociación de vecinos que se crea en Madrid en el año 1968. Está situada en el barrio de Palomeras Bajas y ha sido referente en la lucha por el derecho a una vivienda digna de sus vecinos/as. Actualmente trabaja por la mejora y acondicionamiento del Museo de las Esculturas que hay en el barrio mientras mantiene interesantes actividades como un taller de relajación o yoga, talleres de lectura, estimulación en el hábito de estudio e iniciación a la informática.";;;"Travesía Felipe de Diego, 31";;;;"Madrid";"40.3786677";"-3.66004459999999";"avpalomerasbajas@yahoo.es";;"http://www.avpalomerasbajas.org/";;;"Apoyo Mutuo";"Mayores";"2015-09-23 10:03:11.166603+00";"organizacion";"Digital";"Urbanismo y Patrimonio";"Iniciativa Ciudadana";"C/ Olvido, 62, 28026 Madrid, España"
"CIVICS";589;"AVV Barrio de Justicia";;"Más zonas verdes y espacios públicos de encuentro, una movilidad más sostenible y menos dependiente del vehículo privado, más equipamientos sanitarios, educativos, culturales y deportivos... son algunas de las reivindicaciones de la asociación del Barrio de Justicia.   ";;;"C/ San Cosme y San Damián, 24 - 1º Exterior Dcha";;"C/ San Cosme y San Damián, 24";;"Madrid";;;;;;;;"Asociaciones de Vecinos";"Urbanismo";"2015-09-23 10:08:26.354973+00";"organizacion";"Trabajo Colaborativo";"Educación Expandida";"Empresa Social/Startup";
"CIVICS";590;"AVV Nueva Elipa";;"Asociación referente del movimiento vecinal en La Elipa que trabaja por mejorar las condiciones de vida de sus vecinos/as. Actualmente mantiene una intensa actividad y lucha por el uso público de las instalaciones deportivas del barrio y por un nuevo centro de salud. Pero además mantiene una intensa actividad apoyando las fiestas del barrio o la cabalgata popular, entre otras.";;;"C/ Santa Felicidad, 29";;;;"Madrid";"40.42467";"-3.64995999999996";"nuevaelipa@gmail.com";;"http://nuevaelipa.blogspot.com.es/";;;"Asociación Cultural";;"2015-09-23 14:16:53.360028+00";"organizacion";"Encuentro Diálogo y Corresponsabilidad";"Ecología Urbana y Consumo";"Empresa Social/Startup";
"CIVICS";594;"AVV Carabanchel Alto ";;"Esta asociación vecinal tiene en su haber un montón de conquistas: la construcción del parque de Las Cruces, del Centro Cultural García Lorca, de los polideportivos del barrio, del centro juvenil, el freno de la implantación de parquímetros y de la construcción de la M-45... pero continúa trabajando por la ampliación del parque Manolito Gafotas o por la creación de un centro para la paz y la memoria y de equipamientos públicos en los terrenos de la antigua cárcel de Carabanchel. ";;;"C/ Gómez de Arteche, 15";;;;"Madrid";"40.3695637";"-3.75492600000007";"carabanchelalto@aavvmadrid.org";;"www.carabanchelalto.org";;;"Asociaciones de Vecinos";"Urbanismo";"2015-09-23 14:30:04.641774+00";"organizacion";"Trabajo Colaborativo";"Política y Gobernanza";"Iniciativa Ciudadana";
"CIVICS";596;"AVV Villa Rosa";;"1972 es el año en que los vecinos del barrio de Villa Rosa consideran necesario organizarse para decir basta a las muchas tropelías urbanísticas que se habían consumado en su barrio con la complicidad de las autoridades municipales debido a la corrupción existente y fundamentalmente a la ausencia total de control democrático. Durante tres décadas esta asociación se mantiene en la defensa de la Participación, la Solidaridad y la Igualdad de oportunidades.";;;"C/ El Provencio, 37";;;;"Madrid";"40.4640197";"-3.62949609999998";"asociacion@av-villarosa.org";;"www.av-villarosa.org";;;"Movilidad";;"2015-09-23 14:35:44.908127+00";"colectivo";"Otros";"Ecología Urbana y Consumo";"Empresa Social/Startup";"C/ del Arroyo del Olivar, 28018 Madrid, España"
"CIVICS";597;"AVV Pozo del Tío Raimundo";;"Emblemático referente de la lucha por la vivienda digna, que transformó un barrio de chabolas en uno de los barrios populares más emblemáticos de Madrid. Ahora su lucha es por una educación de calidad, unas instalaciones deportivas adecuadas y gratuitas para los jóvenes del Pozo, unas Calles limpias o que la administración no deje en el olvido a quienes nunca dejaron de luchar. Además, promueve un comedor social que ayuda a afrontar la crisis a los más perjudicados por la crisis.";;"AVV Pozo del Tio Raimundo";"Avda. de las Glorietas, 19-21";;;;"Madrid";"40.3735937";"-3.66023770000004";"emeaavvpozo@hotmail.com";;"https://vecinosdelpozo.wordpress.com/";;;"Asociaciones de Vecinos";"Urbanismo";"2015-09-26 07:23:50.544987+00";"organizacion";"Escuela Popular";"Arte Urbano";"Iniciativa Ciudadana";
"CIVICS";601;"AVV Arroyo del Fresno";;"Asociación que defiende los intereses generales de los vecinos de Arroyo del Fresno. Fue fundada en 1997 cuando unos pocos vecinos residentes en el barrio, con vocación de servicio por el mismo, decidieron unirse. Algunos de sus objetivos prioritarios son conseguir un barrio más seguro mediante la ralentización del tráfico rodado, la construcción de nuevas instalaciones deportivas en los terrenos disponibles de La Masó o de una biblioteca, entre otros.";;;"C/ del Mirador de la Reina, 53";;;;"Madrid";"40.4908501";"-3.72529770000006";"infoavaf@asoavaf.org";;"www.asoavaf.org";;;;"Cultura";"2015-09-26 14:34:28.358315+00";"organizacion";"Escuela Popular";"Deporte";"Iniciativa Ciudadana";"C/ Pedro Unanue, 16, 28045 Madrid, España"
"CIVICS";603;"AVV Vírgen del Cortijo";;"Desde 1978 vienen defendiendo frente a la administración los derechos cívicos de l@s vecin@s y reivindicando las mejoras de infraestructuras y servicios públicos que creen que son necesarias en el barrio. Gracias a su esfuerzo se ha conseguido la mejora del acceso por carretera, que la línea de autobuses nocturnos (búho) llegue hasta el vecindario, o la construcción de la parada de metro ligero de Virgen del Cortijo (que no estaba prevista en el trazado inicial de la línea).";;;"C/ Oña, 21A";;;;"Madrid";"40.4890663";"-3.66720669999995";"avvvcortijo@telefonica.net";;"http://www.virgencortijo.org/";;;"Espacio Vecinal";"Derechos Humanos";"2015-09-26 16:50:18.197423+00";"organizacion";"Escuela Popular";"Educación Expandida";"Iniciativa Ciudadana";"C/ Peironcely, 2, 28053 Madrid, España"
"CIVICS";604;"AVV Casco Antiguo de Carabanchel Bajo ";;"Asociación creada en los 70 para defender los derechos del vecindario y reclamar equipamientos públicos educativos, culturales, deportivos, sanitarios o el uso civil del hospital Gómez Ulla... ante las administraciones. Ofrece talleres y cuenta con varios equipos de fútbol. ";;;"C/ Conde Eleta, 3";;;;"Madrid";"40.3815859";"-3.74528889999999";"cascoantiguovecinos@gmail.com";;"www.aavvcarabanchelbajo.hol.es/";;;"Medios de Comunicación";"Cultura";"2015-09-27 11:28:51.825018+00";"organizacion";"Escuela Popular";"Educación Expandida";"Iniciativa Ciudadana";"Madrid, España"
"CIVICS";605;"AVV Centro-La Latina";"AVECLA";"Constituida  en 2007, han desarrollado campañas por la denuncia y sensibilización del estado en que se encuentra el casco histórico de la ciudad. También luchan por la efectiva implantación del Acceso Área de Prioridad Residencial en un barrio que ve como se priorizan los derechos de los comercios al por mayor con horarios de carga y descarga permanentes.";;;"Plaza de la Cebada, 7";;;;"Madrid";"40.4114731";"-3.70964939999999";"info@avecla.es";;"http://www.avecla.es/";;;"Asociaciones de Vecinos";"Urbanismo";"2015-09-29 18:06:25.599846+00";"organizacion";"Encuentro Diálogo y Corresponsabilidad";"Cultura Libre";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";606;"AVV Aluche";"AVA";"Hace treinta años luchaban por la democracia, por viviendas dignas... Hoy en día lo hacen para conseguir un hospital para el distrito, lograr el enterramiento de todos los cables de alta tensión, lograr la apertura de una nueva estación de cercanías, el enterramiento de las vías... Además, AVA pretende ser un punto de encuentro de los vecinos del barrio y para ello cuenta con múltiples actividades promovidas por los propios vecinos.";;;"C/ Quero, 69";;;;"Madrid";"40.3900551";"-3.76068929999997";"ava@avaluche.com";;"www.avaluche.com";;;"Diversidad Funcional";;"2015-09-30 10:11:36.939487+00";"organizacion";"Centro Social";"Apoyo Mutuo y Cuidados";"Iniciativa Ciudadana";
"CIVICS";608;"Arte Vecinal";;"Colectivo que pretende establecer relaciones de colaboración entre asociaciones, organizaciones y personas, generando una serie de interacciones sociales que dan lugar a acciones artísticas colectivas. Su actividad tiene dos líneas de actuación: una esporádica, aprovechando las convocatorias a vecinos del barrio con motivo de reivindicaciones sociales o encuentros lúdicos, y otra permanente con talleres de continuidad semanal.";;;"C/ Diligencia, 19 ";;;;"Madrid";"40.383285";"-3.65354560000003";"artevecinal@yahoo.es";;"https://artevecinal.wordpress.com/";"https://www.facebook.com/ArteVecinal";;"Espacio Vecinal";"Cultura";"2015-10-13 10:32:18.06332+00";"organizacion";"Trabajo Colaborativo";"Economía Colaborativa";"Empresa Social";"C/ Pradillo, 12, 28002 Madrid, España"
"CIVICS";610;"AVV La Mancha";;"Asociación situada en el poblado dirigido de Almendrales. Tuvo un papel fundamental en el proceso de remodelación del barrio. Actualmente denuncia el estado de degradación del barrio y lucha por la limpieza y conservación del espacio. Promueve diversas actividades como clases de apoyo, baile y kárate.";;;"Plaza Campo de Criptana, s/n";;;;"Madrid";"40.3821161";"-3.7031169";"avvlamancha@gmail.com";;;;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 10:42:20.608235+00";"organizacion";"Centro Social";"Política y Gobernanza";"Iniciativa Ciudadana";
"CIVICS";611;"AVV de Begoña";;"Frente a las imágenes que estigmatizan el barrio, luchan para impedir el cierre de los colegios públicos, participan en el Plan de Urbanismo Integral del barrio o en la construcción del  huerto comunitario “Enrique Granados”.";;;"C/ San Dacio, 10";;;;"Madrid";"40.4849911";"-3.68833070000005";"vecinosdebegona@gmail.com";;"http://asociacionvecinosbegona.blogspot.com.es/";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 10:45:24.946176+00";"organizacion";"Centro Social";"Política y Gobernanza";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";612;"AVV Chueca";;"Agrupación vecinal que defiende un Plan de Acción para la Revitalización  del Ámbito Residencial de Chueca que incluye, entre otras medidas, la reordenación del tráfico rodado y ampliar el espacio para peatones, la promoción de la rehabilitación y la mejora de la limpieza urbana, el cumplimiento de la protección acústica integral del ámbito y la transformación de usos comerciales de ocio nocturno en Calles saturadas por esta actividad a usos comerciales diurnos no contaminantes.";;;"C/ Augusto Figueroa, 24";;;;"Madrid";"40.4220473";"-3.69755380000004";"avchueca@gmail.com";;"http://www.avchueca.com";"https://www.facebook.com/avchueca";"https://twitter.com/avchueca";"Centro Social";;"2015-10-13 10:57:08.912281+00";"colectivo";"Trabajo Colaborativo";"Ecología Urbana y Consumo";"Iniciativa Ciudadana";"C/ Puerto del Milagro, 2, 28018 Madrid, España"
"CIVICS";613;"AVV Puerto Chico";;"En 1967 los ciudadanos que habían adquirido una vivienda en el barrio de Puerto Chico en Aluche, sufrieron el aumento del precio de los pisos en una tercera parte del precio contratado del piso. Por ello, un grupo numeroso de futuros propietarios se agruparon para llevar a cabo un pleito contra los responsables. La Asociación de vecinos marcó un hito por el hecho de que un grupo de trabajadores se atrevió a enfrentarse con un Ministerio y unas Inmobiliarias que se habían confabulado para estafar";;;"C/ Camarena, 196";;;;"Madrid";"40.389348";"-3.75577250000003";"avpuertochico@avpuertochico.es";;"www.avpuertochico.es ";;;"Medios de Comunicación";"Educación";"2015-10-13 11:00:23.096009+00";"organizacion";"Escuela Popular";"Cultura Libre";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";614;"AVV Puente de Vallecas";;"Mejorar las condiciones de vida de los vallecanos, barrios de San Diego y Norte de Numancia. Actualmente la asociación reivindica un Plan Integral para Puente de Vallecas, que incluye un Plan de Recuperación de Solares Abandonados; la rehabilitación de los parques infantiles; un Plan de Actuación Especial en los Mercados Municipales; la creación de dos Viveros de Empresas; la introducción de un Plan Contra el Absentismo Escolar, o la puesta en marcha de una nueva línea de microbús.";;;"Sierra Carbonera, 32";;;;"Madrid";"40.3918868";"-3.66430809999997";"vecinospuenteVK@gmail.com";;"http://vecinospuentevk.blogspot.com.es/";"https://www.facebook.com/AVPVk?fref=ts";"https://twitter.com/avptevallecas";"Empresa Social";"Ecología";"2015-10-13 11:02:32.727598+00";"organizacion";"Otros";"Política y Gobernanza";"Administración Pública";"C/ Puerto del Milagro, 8, 28018 Madrid, España"
"CIVICS";616;"AVV Colonia Diego Velázquez";;"Una asociación con más de 45 años de antiguedad, que empezó como agrupación de padres de familia, hasta nuestros días, con mas de 1.200 socios propietarios. La asociación ofrece al vecindario un punto de encuentro en el que pueden participar en actividades formativas y lúdicas, un espacio para crear comunidad. ";;;"Plaza de las Meninas, 2";;;;"Madrid";"40.3777803";"-3.73198980000006";"coloniavelazquez@hotmail.es";;"http://aavvmadrid.org/index.php/blog/coloniavelazquez";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 11:03:29.591353+00";"organizacion";"Centro Social";"Educación Expandida";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";617;"AVV La Flor";;"La AV La Flor inició su andadura en los años 70 en la lucha contra la especulación urbanística de José Banús. Han trabajado por la mejora de las condiciones de vida en el barrio del Pilar, denunciando las obras de remodelación de la M-30 o luchando contra la instalación de parquímetros. Actualmente, está presente en la Coordinadora por lo público de Fuencarral y promueve diversas actividades sociales y culturales tales como el Huerto Comunitario del Barrio del Pilar.";;"La Piluka";"Plaza de Corcubión, 16";;;;"Madrid";"40.4767468";"-3.70735530000002";"avlaflor@avlaflor.org";;"www.avlaflor.org";;;"Asamblea";;"2015-10-13 11:08:03.085197+00";"colectivo";"Infraestructuras y/o Intervenciones Urbanas";"Derechos e Igualdad";"Iniciativa Ciudadana";"C/ Ramón Pérez de Ayala, 106, 28038 Madrid, España"
"CIVICS";619;"AVV Unión Casa de Campo Batán";;"Tiene su origen en la Asociación General de Copropietarios de las Viviendas situadas en el KM. 4.250 de la Carretera de Extremadura. Una de las reivindicaciones de la Asociación es la toma de medidas con respecto a la Carretera de Extremadura A-5. Ésta divide al barrio en dos además de provocar ruido, contaminación y peligro para los vecinos del barrio desde el año 1968. ";;;"C/ Villamanín, 39";;;;"Madrid";"40.40614";"-3.75311999999997";"avbatan@gmail.com";;"http://avcasadecampobatan.blogspot.com.es/";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 11:10:12.208305+00";"organizacion";"Centro Social";"Otra";"Empresa Social";
"CIVICS";620;"AVV La Corrala";;"La Corrala es una de las asociaciones más antiguas del barrio de Lavapiés, impulsora de un proceso de rehabilitación de viviendas aún inacabado, responsable de la salvaguarda, entre otros edificios históricos, del palacio de la Duquesa Sueca o de la corrala de la C/ Carlos Arniches que acoge el Museo de Artes y Tradiciones Populares y de la racionalización del tráfico en el barrio. ";;;"C/ Lavapiés, 38";;;;"Madrid";"40.4099306";"-3.70254840000007";"info@lavapiesdiaynoche.org";;"http://www.lavapiesdiaynoche.info/";"https://www.facebook.com/ondalavapies?fref=nf";"https://twitter.com/AVVLaCorrala";"Medios de Comunicación";"Política";"2015-10-13 11:10:27.935286+00";"organizacion";"Medios de Comunicación Vecinales";"Cultura Libre";"Iniciativa Ciudadana";"C/ Río Orinoco, 7, 28018 Madrid, España"
"CIVICS";621;"AVV El Parque del Barrio de Comillas ";;"Vecinas y vecinos del barrio de Comillas iniciaron en 1979 esta asociación como ""instrumento de consulta, información, debate y propuestas participativas"". Organiza talleres y cuenta con un grupo de mujeres, un grupo de autoconsumo y una escuela deportiva con tiene equipos en todas las categorías de fútbol sala y muchas de fútbol 7 y de otras modalidades deportivas.  ";;;"C/ Inmaculada Concepción, 41";;;;"Madrid";"40.3912094";"-3.71243340000001";"correo@avcomillas.org";;;"https://www.facebook.com/dinamizacion.comillas";;;;"2015-10-13 11:10:52.210972+00";"colectivo";"Otros";"Ecología Urbana y Consumo";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";622;"AVV La Unión de Fuencarral";;"Nació en 1995 con el objetivo de presionar al IVIMA, para lograr la rápida finalización del proceso de Remodelación de los poblados A y B de Fuencarral. Persiguiendo una vivienda digna dentro de un barrio habitable.  Es un lugar de encuentro, donde escuchan, donde intercambian experiencias, realizan actividades…";;;"C/ Villacastín, 10";;;;"Madrid";"40.4926788";"-3.6928894";"avlaunion@yahoo.es";;"https://avlaunionfuencarral.org";;;"Empresa Social";"Educación";"2015-10-13 11:12:34.57891+00";"organizacion";"Encuentro Diálogo y Corresponsabilidad";"Apoyo Mutuo y Cuidados";"Iniciativa Ciudadana";
"CIVICS";623;"Asoc. Vecinos y Consumidores de Las Águilas";;"La Asociación trata de construir un barrio mejor para todos; para ello, además de intentar satisfacer a través de toda una serie de actividades culturales y servicios de asesoría, las inquietudes de sus vecinos, mantienen algunas reivindicaciones entre las que se encuentran el acondicionamiento de la carretera de La Fortuna, el mejoramiento del transporte y comunicación del barrio o el disponer de un hospital de referencia cercano, entre otras.";;;"C/ General Romero Basart, 125";;;;"Madrid";"40.37792";"-3.76810999999998";"avaguilas@hotmail.com";;"www.lasaguilasav.org";;;"Deporte";;"2015-10-13 11:13:50.113906+00";"colectivo";"Medios de Comunicación Vecinales";"Cultura Libre";"Organizaciones y Asociaciones de Vecinos";"C/ Rosa Jardón, 12, 28016 Madrid, España"
"CIVICS";625;"Liga de Fútbol Popular de Vallekas";"LFP";"Colectivo que toma la iniciativa crear una liga de fútbol popular participativa y reivindicativa, reclamando unos equipamientos públicos accesibles y de calidad.";;;"Travesía de las Palomeras, 7";;;;"Madrid";"40.3900322";"-3.67072029999997";"lfpvallekas@gmail.com";;"http://ligadefutbolpopularvk.jimdo.com/";;"@lfpvallekas";;"Cultura";"2015-10-13 11:15:45.977634+00";"colectivo";"Centro Social";"Apoyo Mutuo y Cuidados";"Iniciativa Ciudadana";"Madrid, España"
"CIVICS";626;"AVV Las Cavas y Costanillas";;"Punto de encuentro de los asociados, vecinos y demás personas interesadas en hacer del Centro Histórico de Madrid un lugar habitable, limpio, no ruidoso y seguro. Pretendemos luchar contra el deterioro que está sufriendo el entorno de nuestro barrio en los últimos años, producido por la invasión de gente incivilizada y de negocios de hostelería sin ética, que no respetan ni el barrio ni a sus vecinos. Y todo ello con la complicidad del Ayuntamiento de Madrid que ignora las abundantes quejas.";;;"C/ Cava Baja, 38";;;;"Madrid";"40.4119956";"-3.71016480000003";"asociacionvecinoscavas@gmail.com";;"http://asociacionvecinoscavas.wordpress.com";;"https://twitter.com/AVCavas";"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 11:16:11.827725+00";"organizacion";"Trabajo Colaborativo";"Educación Expandida";"Empresa Social";
"CIVICS";627;"AVV Madrid Sur";;"Con más de veinte años de historia la Asociación Vecinal camina paralela a la construcción del barrio que le da nombre. Protagonistas de la lucha por los equipamientos básicos del barrio: reivindicación de los colegios e instituto, transporte o reapertura del Centro Cultural Paco Rabal, entre otras. Actualmente demanda un mejor mantenimiento y limpieza de este barrio de Vallecas. Entre las actividades que realizan se encuentran gimnasia de mantenimiento, idiomas, talleres de historia del arte...";;;"C/ Javier de Miguel, 92";;;;"Madrid";"40.3853782";"-3.65645100000006";"avms@avmadrid-sur.org";;"http://www.avmadrid-sur.org/";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 11:16:38.856536+00";"organizacion";"Centro Social";"Cultura Libre";"Iniciativa Ciudadana";
